,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,646.8333221763422,47.89873394122953,-188.77422410118328,-46.74241648061833,-74.77058961581584,205.6868525006736,-65.08507759732083,35.135397139506445,-243.89098013114733,119.22692210486433,-73.0600322766696,9.41700932608785,28.559529060236322,26.519607113333535,227.02497524695147,-91.62364496567187,101.75192836148233,38.615628371671775,160.52524768930675,54.043163895825394
2,278.21007590716425,41.22875856222443,-143.30698744643828,102.99818504169383,24.541973136388943,33.7181098476853,-0.4487437029188912,73.98172042915937,-18.924720793253012,4.137483425718286,-30.03971725511247,27.514911771258824,-55.22618463894185,3.049985802352618,-27.523228698759386,-43.22924149037215,-8.89928962562651,12.461770082293588,-29.507123763001797,-0.30280984837000746
3,107.0510580798953,78.38747947208766,-53.38047267380639,58.05801720405393,15.182080003606902,10.015328397700912,0.2156263718572645,-39.350418551283866,-117.9776046331544,94.75703218386211,-39.89408529449139,62.11844413050409,23.73556044073136,-23.260418950603125,17.893488894554856,-34.62626946561953,25.926375764682447,-9.056480762070425,0.8468212097508176,-46.148605608155904
4,23.966464948502104,28.29276340209955,-14.198968581095501,10.948169070005294,23.436681175615753,5.74525410122991,-5.695444611720679,-6.800899071398991,-14.449822680017219,1.472178196285052,11.458607298926855,12.255917909149979,5.513802174118109,-3.69416261493909,-15.893700341911188,0.40553381035190306,-4.248395636698768,4.606901364952562,-13.239579989938528,2.008249343209995
5,97.28673918463787,65.599139182962,-65.34211126238192,59.557363606856775,33.12776237118867,24.241115126118757,-15.16884890966697,-28.654010738614165,-106.63868827911428,82.70915261231146,-29.433653942573198,56.163911677605384,11.706084069686732,-21.524480143750868,12.958514239029052,-26.080340754805118,13.311760642604247,-10.50827007668952,-4.837451705381349,-42.61902529368051
6,328.8693351713351,91.75576803260333,-87.48114821363392,-22.237318162281625,30.908884535110815,-145.21514481608955,93.86310272238036,-99.52381751083267,-95.4978731312862,144.4822703142209,-25.8040984758975,-15.704171101698652,40.45315487050725,21.255886117139156,9.182703875475681,-70.42854914462949,20.908464180539077,-41.773719805606376,37.33249105719978,79.63158450546982
7,116.40141541507232,99.21497834861655,-51.06250420892351,46.06330112801481,44.92770428068302,50.41209239868702,-21.489539477963138,-47.008803500569066,-115.34962844807349,109.31361966649861,-2.7408916098942893,28.11377223552761,1.9558439955388265,-37.24502345238818,-10.503489186558939,-14.448943553962973,-5.783191522672068,-4.828737624079409,-1.023665616429815,-37.61127586192834
8,14.60470912538899,11.922930289590061,-9.664530267478552,13.903167820358492,6.209236589268269,6.275006550867253,-0.20396874492845063,3.9780001864917125,-7.764217781482708,-0.4399520894658361,-0.9554725935634124,17.224018492141155,-2.4755138127853606,-1.1757409287998875,-0.21120510425878086,0.372217743534068,-6.170119230501777,-3.066612666864226,-6.468698144115365,3.696068863670742
9,29.753480712880254,25.371058535222968,-26.192105120338777,20.582984264886033,9.488783793547613,-10.81616951381163,24.269899955216466,-14.193664960956808,-38.027883596652664,36.939465056147654,-1.653532615545459,23.297544578707416,8.729567536851805,-4.191240028479405,9.527405769320843,-13.220085472701578,2.3143869450037347,-11.319417899873248,-4.285690308918296,-5.024675048795873
10,315.8606422695321,130.48483588502125,-239.43526334415412,59.22571914756212,18.15982682406883,-55.531366558238716,70.52731838728648,55.26650866121669,70.93026470060857,23.56057686472268,-21.601527540591707,-37.164042752317066,18.79469034574429,-5.564709089736093,36.37295547210427,-54.08752572462902,-68.83757173647791,-32.40201981808537,-4.70780506407918,17.942724109631207
11,201.99862255899615,178.30126141030098,-112.53977375006568,48.61370738097903,91.19828336489819,47.74041183083785,-42.98898440855145,-48.24491906669038,-10.837755784181095,0.37109018478081185,9.312245183720622,-14.437478917996783,20.94589585284816,-44.27464168391822,-48.037351755902066,-5.579071636123847,-33.3465696660648,-11.075631963664996,-27.034714776585677,-13.263664909027177
12,32.57672531233742,12.806199740032001,-7.463376363523939,23.372614783012725,1.494312805526659,-3.526729741950603,15.16057251353584,4.60296573266127,-33.19902381027818,14.434957066040202,0.750461475102103,26.833628243147267,1.7225680220614712,2.749548732692929,6.701836305567952,-5.090789975917693,4.947880840989012,1.08624580537393,-0.9033761326332735,-10.69954097987421
13,20.11942722201293,4.261703224026693,-3.84388538680847,15.731027454074331,5.972494263633432,16.600571197603102,3.0249224579830094,10.693757629241453,-7.421217841495214,-4.085659145470956,1.1366900299134914,16.09034867745656,-8.594785205547716,4.083477520276242,2.8754553617312104,-0.3253297096857216,-3.964715369656299,-3.475413284287265,5.826921847541218,12.678629387440084
14,53.594986547705496,53.226160769665626,-11.274036935448722,-1.9663098263050889,44.454751530283446,-3.840326525498823,13.826970046956749,-22.572662654212362,-55.45824944669472,58.11675217838768,13.682347612550297,10.886527833035101,19.75476329029605,5.520593943135844,0.22210930330634576,-4.44060656529355,24.604404223835008,8.480738408941647,16.57766389618533,-3.653773540940476
15,31.694161993737907,21.436277227023595,-17.18513029987922,22.98458581306321,8.557600265731995,-5.863688574207949,16.04030208467916,4.109870772525635,-5.340822019254025,5.872022861049966,12.050855119687228,15.570095095762431,1.2955267107421082,-3.3113388493051388,-9.8237996728631,-5.071777231812886,-11.79875416518098,-9.747807859409475,-7.6357940676125455,2.785322381409703
16,274.1288658780634,69.24216484303265,-25.881305248080043,-28.444500140228413,65.19452746560756,-127.10617556139714,29.79446379581617,-54.531963314512204,-16.326548651437665,14.96456689725413,-32.716567557228814,4.602180269719263,33.66640370455471,38.96426221767781,-60.28978494154532,-43.66506058841343,39.71485939498103,-13.33319304272154,-15.180931938044374,75.78532460807516
